city,date,rate
Hoshangabad,2018-03-23,77.86
Hoshangabad,2018-03-26,78.25
Hoshangabad,2018-03-27,78.36
Hoshangabad,2018-03-29,78.55
Hoshangabad,2018-03-30,78.78
Hoshangabad,2018-04-02,79.29
Hoshangabad,2018-04-03,79.42
Hoshangabad,2018-04-05,79.45
Hoshangabad,2018-04-09,79.46
Hoshangabad,2018-04-10,79.45
Hoshangabad,2018-04-12,79.41
Hoshangabad,2018-04-13,79.38
Hoshangabad,2018-04-16,79.49
Hoshangabad,2018-04-19,79.54
Hoshangabad,2018-04-20,79.55
Hoshangabad,2018-04-23,79.98
Hoshangabad,2018-04-24,80.11
Hoshangabad,2018-05-14,80.29
Hoshangabad,2018-05-15,80.44
Hoshangabad,2018-05-16,80.59
Hoshangabad,2018-05-17,80.82
Hoshangabad,2018-05-18,80.29
Hoshangabad,2018-05-21,82.09
Hoshangabad,2018-05-22,82.39
Hoshangabad,2018-05-23,82.7
Hoshangabad,2018-05-24,83.0
Hoshangabad,2018-05-25,83.37
Hoshangabad,2018-05-26,83.51
Hoshangabad,2018-05-27,83.67
Hoshangabad,2018-05-28,83.82
Hoshangabad,2018-05-29,83.98
Hoshangabad,2018-05-31,83.9
Hoshangabad,2018-06-01,83.84
Hoshangabad,2018-06-02,83.75
Hoshangabad,2018-06-03,83.66
Hoshangabad,2018-06-04,83.5
Hoshangabad,2018-06-05,83.37
Hoshangabad,2018-06-06,83.26
Hoshangabad,2018-06-07,83.17
Hoshangabad,2018-06-08,82.95
Hoshangabad,2018-06-09,82.55
Hoshangabad,2018-06-10,82.3
Hoshangabad,2018-06-11,82.1
Hoshangabad,2018-06-12,81.95
Hoshangabad,2018-06-15,81.86
Hoshangabad,2018-06-19,81.78
Hoshangabad,2018-06-21,81.67
Hoshangabad,2018-06-22,81.53
Hoshangabad,2018-06-23,81.44
Hoshangabad,2018-06-24,81.29
Hoshangabad,2018-06-25,81.19
Hoshangabad,2018-06-26,81.05
Hoshangabad,2018-07-05,81.21
Hoshangabad,2018-07-06,81.36
Hoshangabad,2018-07-09,81.87
Hoshangabad,2018-07-10,82.05
Hoshangabad,2018-07-12,82.11
Hoshangabad,2018-07-13,82.28
Hoshangabad,2018-07-16,82.36
Hoshangabad,2018-07-20,82.2
Hoshangabad,2018-07-23,81.87
Hoshangabad,2018-07-24,81.8
Hoshangabad,2018-07-30,81.82
Hoshangabad,2018-07-31,81.88
Hoshangabad,2018-08-02,82.01
Hoshangabad,2018-08-03,82.08
Hoshangabad,2018-08-06,82.56
Hoshangabad,2018-08-07,82.65
Hoshangabad,2018-08-13,82.73
Hoshangabad,2018-08-16,82.78
Hoshangabad,2018-08-20,83.09
Hoshangabad,2018-08-21,83.18
Hoshangabad,2018-08-24,83.27
Hoshangabad,2018-08-25,76.96
Hoshangabad,2018-08-26,77.04
Hoshangabad,2018-08-27,83.51
Hoshangabad,2018-08-28,83.66
Hoshangabad,2018-08-29,83.79
Hoshangabad,2018-08-30,83.91
Hoshangabad,2018-08-31,84.14
Hoshangabad,2018-09-03,84.82
Hoshangabad,2018-09-04,84.98
Hoshangabad,2018-09-06,85.18
Hoshangabad,2018-09-07,85.67
Hoshangabad,2018-09-10,86.43
Hoshangabad,2018-09-11,86.57
Hoshangabad,2018-09-13,86.7
Hoshangabad,2018-09-14,86.99
Hoshangabad,2018-09-15,87.34
Hoshangabad,2018-09-16,87.63
Hoshangabad,2018-09-17,87.78
Hoshangabad,2018-09-18,87.88
Hoshangabad,2018-09-20,87.94
Hoshangabad,2018-09-21,88.04
Hoshangabad,2018-09-23,88.33
Hoshangabad,2018-09-24,88.44
Hoshangabad,2018-09-25,88.58
Hoshangabad,2018-09-27,88.72
Hoshangabad,2018-09-28,88.95
Hoshangabad,2018-09-30,89.22
Hoshangabad,2018-10-01,89.45
Hoshangabad,2018-10-02,89.56
Hoshangabad,2018-10-04,89.7
Hoshangabad,2018-10-05,84.6
Hoshangabad,2018-10-06,84.79
Hoshangabad,2018-10-07,84.93
Hoshangabad,2018-10-08,85.14
Hoshangabad,2018-10-09,85.38
Hoshangabad,2018-10-11,85.48
Hoshangabad,2018-10-12,85.6
Hoshangabad,2018-10-13,85.78
Hoshangabad,2018-10-14,85.85
Hoshangabad,2018-10-16,85.96
Hoshangabad,2018-10-18,85.74
Hoshangabad,2018-10-19,85.5
Hoshangabad,2018-10-20,85.1
Hoshangabad,2018-10-22,84.54
Hoshangabad,2018-10-23,84.44
Hoshangabad,2018-10-24,84.35
Hoshangabad,2018-10-25,84.2
Hoshangabad,2018-10-26,83.94
Hoshangabad,2018-10-29,82.82
Hoshangabad,2018-10-30,82.62
Hoshangabad,2018-11-01,82.43
Hoshangabad,2018-11-02,82.25
Hoshangabad,2018-11-05,81.65
Hoshangabad,2018-11-06,81.51
Hoshangabad,2018-11-12,80.63
Hoshangabad,2018-11-13,80.5
Hoshangabad,2018-11-15,80.35
Hoshangabad,2018-11-16,80.16
Hoshangabad,2018-11-19,79.57
Hoshangabad,2018-11-20,79.43
Hoshangabad,2018-11-22,79.01
Hoshangabad,2018-11-23,78.6
Hoshangabad,2018-11-26,77.51
Hoshangabad,2018-11-27,77.08
Hoshangabad,2018-11-28,76.57
Hoshangabad,2018-11-29,76.23
Hoshangabad,2018-11-30,75.86
Hoshangabad,2018-12-01,75.5
Hoshangabad,2018-12-02,75.18
Hoshangabad,2018-12-03,74.86
Hoshangabad,2018-12-04,74.65
Hoshangabad,2018-12-06,74.24
Hoshangabad,2018-12-07,73.83
Hoshangabad,2018-12-10,73.21
Hoshangabad,2018-12-11,73.05
Hoshangabad,2018-12-13,73.14
Hoshangabad,2018-12-17,73.38
Hoshangabad,2018-12-18,73.48
Hoshangabad,2018-12-21,73.31
Hoshangabad,2018-12-24,72.7
Hoshangabad,2018-12-25,72.63
Hoshangabad,2018-12-27,72.58
Hoshangabad,2018-12-28,72.38
Hoshangabad,2018-12-31,71.66
Hoshangabad,2019-01-02,71.56
Hoshangabad,2019-01-04,71.35
Hoshangabad,2019-01-07,71.41
Hoshangabad,2019-01-10,71.79
Hoshangabad,2019-01-11,71.99
Hoshangabad,2019-01-14,73.07
Hoshangabad,2019-01-16,73.27
Hoshangabad,2019-01-17,73.41
Hoshangabad,2019-01-18,73.49
Hoshangabad,2019-01-21,74.09
Hoshangabad,2019-01-22,74.23
Hoshangabad,2019-01-29,74.15
Hoshangabad,2019-01-31,74.04
Hoshangabad,2019-02-01,73.8
Hoshangabad,2019-02-05,73.29
Hoshangabad,2019-02-08,73.23
Hoshangabad,2019-02-11,73.18
Hoshangabad,2019-02-14,73.24
Hoshangabad,2019-02-15,73.31
Hoshangabad,2019-02-18,73.77
Hoshangabad,2019-02-19,73.86
Hoshangabad,2019-02-22,74.16
Hoshangabad,2019-02-25,74.44
Hoshangabad,2019-02-26,74.53
Hoshangabad,2019-02-28,74.6
Hoshangabad,2019-03-01,74.71
Hoshangabad,2019-03-04,75.07
Hoshangabad,2019-03-05,75.14
Hoshangabad,2019-03-08,75.15
Hoshangabad,2019-03-11,75.37
Hoshangabad,2019-03-12,75.32
Hoshangabad,2019-03-14,75.38
Hoshangabad,2019-03-15,75.46
Hoshangabad,2019-03-18,75.7
Hoshangabad,2019-03-21,75.63
Hoshangabad,2019-03-22,75.68
Hoshangabad,2019-03-23,75.73
Hoshangabad,2019-03-24,75.78
Hoshangabad,2019-03-28,75.73
Hoshangabad,2019-04-01,75.81
Hoshangabad,2019-04-05,75.86
Hoshangabad,2019-04-08,75.8
Hoshangabad,2019-04-09,75.75
Hoshangabad,2019-04-12,75.81
Hoshangabad,2019-04-15,75.93
Hoshangabad,2019-04-16,75.88
Hoshangabad,2019-04-20,75.95
Hoshangabad,2019-04-22,75.9
Hoshangabad,2019-04-25,75.97
Hoshangabad,2019-04-27,76.03
Hoshangabad,2019-04-30,76.08
Hoshangabad,2019-05-02,76.02
Hoshangabad,2019-05-04,76.03
Hoshangabad,2019-05-05,75.97
Hoshangabad,2019-05-06,75.9
Hoshangabad,2019-05-09,75.73
Hoshangabad,2019-05-10,75.52
Hoshangabad,2019-05-11,75.03
Hoshangabad,2019-05-12,74.6
Hoshangabad,2019-05-13,74.3
Hoshangabad,2019-05-14,74.04
Hoshangabad,2019-05-17,73.96
Hoshangabad,2019-05-18,73.89
Hoshangabad,2019-05-20,73.98
Hoshangabad,2019-05-21,74.03
Hoshangabad,2019-05-23,74.11
Hoshangabad,2019-05-24,74.26
Hoshangabad,2019-05-25,74.4
Hoshangabad,2019-05-26,74.54
Hoshangabad,2019-05-27,74.64
Hoshangabad,2019-05-28,74.74
Hoshangabad,2019-05-30,74.67
Hoshangabad,2019-05-31,74.6
Hoshangabad,2019-06-01,74.56
Hoshangabad,2019-06-02,74.44
Hoshangabad,2019-06-03,74.24
Hoshangabad,2019-06-04,74.17
Hoshangabad,2019-06-06,74.0
Hoshangabad,2019-06-07,73.87
Hoshangabad,2019-06-10,73.35
Hoshangabad,2019-06-13,73.27
Hoshangabad,2019-06-14,73.1
Hoshangabad,2019-06-15,72.9
Hoshangabad,2019-06-16,72.84
Hoshangabad,2019-06-24,72.96
Hoshangabad,2019-06-27,73.04
Hoshangabad,2019-06-28,73.09
Hoshangabad,2019-06-29,73.2
Hoshangabad,2019-06-30,73.29
Hoshangabad,2019-07-01,73.39
Hoshangabad,2019-07-02,73.46
Hoshangabad,2019-07-06,77.99
Hoshangabad,2019-07-09,77.94
Hoshangabad,2019-07-13,78.03
Hoshangabad,2019-07-14,78.12
Hoshangabad,2019-07-15,78.25
Hoshangabad,2019-07-16,78.31
Hoshangabad,2019-07-18,78.39
Hoshangabad,2019-07-23,78.45
Hoshangabad,2019-07-25,78.39
Hoshangabad,2019-07-26,78.33
Hoshangabad,2019-07-27,78.28
Hoshangabad,2019-07-28,78.18
Hoshangabad,2019-07-29,78.03
Hoshangabad,2019-07-30,77.89
Hoshangabad,2019-08-01,77.83
Hoshangabad,2019-08-02,77.67
Hoshangabad,2019-08-03,77.6
Hoshangabad,2019-08-04,77.5
Hoshangabad,2019-08-05,77.34
Hoshangabad,2019-08-06,77.25
Hoshangabad,2019-08-08,77.2
Hoshangabad,2019-08-09,77.05
Hoshangabad,2019-08-11,76.96
Hoshangabad,2019-08-18,76.87
Hoshangabad,2019-08-19,76.8
Hoshangabad,2019-08-24,76.89
Hoshangabad,2019-08-25,76.96
Hoshangabad,2019-08-26,77.04
Hoshangabad,2019-08-27,77.04
Hoshangabad,2019-08-29,76.98
Hoshangabad,2019-09-05,76.95
Hoshangabad,2019-09-06,76.86
Hoshangabad,2019-09-07,76.77
Hoshangabad,2019-09-08,76.7
Hoshangabad,2019-09-10,76.75
Hoshangabad,2019-09-12,76.82
Hoshangabad,2019-09-13,76.89
Hoshangabad,2019-09-14,76.97
Hoshangabad,2019-09-15,77.03
Hoshangabad,2019-09-17,77.17
Hoshangabad,2019-09-18,77.43
Hoshangabad,2019-09-19,77.72
Hoshangabad,2019-09-20,78.08
Hoshangabad,2019-09-21,81.33
Hoshangabad,2019-09-22,81.62
Hoshangabad,2019-09-23,81.92
Hoshangabad,2019-09-24,82.16
Hoshangabad,2019-09-26,82.22
Hoshangabad,2019-09-27,82.38
Hoshangabad,2019-09-30,82.46
Hoshangabad,2019-10-01,82.69
Hoshangabad,2019-10-03,82.59
Hoshangabad,2019-10-04,82.4
Hoshangabad,2019-10-05,82.09
Hoshangabad,2019-10-07,81.79
Hoshangabad,2019-10-08,81.61
Hoshangabad,2019-10-10,81.56
Hoshangabad,2019-10-11,81.43
Hoshangabad,2019-10-12,81.33
Hoshangabad,2019-10-15,81.28
Hoshangabad,2019-10-19,81.27
Hoshangabad,2019-10-22,81.22
Hoshangabad,2019-10-24,81.17
Hoshangabad,2019-10-25,81.05
Hoshangabad,2019-10-26,80.97
Hoshangabad,2019-10-29,80.9
Hoshangabad,2019-11-01,80.78
Hoshangabad,2019-11-02,80.7
Hoshangabad,2019-11-03,80.65
Hoshangabad,2019-11-04,80.56
Hoshangabad,2019-11-05,80.5
Hoshangabad,2019-11-08,80.61
Hoshangabad,2019-11-09,80.77
Hoshangabad,2019-11-10,80.98
Hoshangabad,2019-11-11,81.14
Hoshangabad,2019-11-13,81.24
Hoshangabad,2019-11-14,81.4
Hoshangabad,2019-11-15,81.59
Hoshangabad,2019-11-16,81.74
Hoshangabad,2019-11-17,81.87
Hoshangabad,2019-11-18,82.04
Hoshangabad,2019-11-19,82.2
Hoshangabad,2019-11-22,82.36
Hoshangabad,2019-11-23,82.45
Hoshangabad,2019-11-24,82.56
Hoshangabad,2019-11-25,82.68
Hoshangabad,2019-11-26,82.79
Hoshangabad,2019-11-29,82.84
Hoshangabad,2019-11-30,82.893
Hoshangabad,2019-12-01,83.02
Hoshangabad,2019-12-07,82.93
Hoshangabad,2019-12-08,83.02
Hoshangabad,2019-12-09,83.07
Hoshangabad,2019-12-10,83.08
Hoshangabad,2019-12-12,83.03
Hoshangabad,2019-12-13,82.97
Hoshangabad,2019-12-14,82.91
Hoshangabad,2019-12-15,82.81
Hoshangabad,2019-12-16,82.76
Hoshangabad,2019-12-17,82.71
Hoshangabad,2019-12-19,82.69
Hoshangabad,2019-12-26,82.75
Hoshangabad,2019-12-27,82.81
Hoshangabad,2019-12-29,82.96
Hoshangabad,2019-12-30,83.13
Hoshangabad,2019-12-31,83.23
Hoshangabad,2020-01-02,83.37
Hoshangabad,2020-01-03,83.47
Hoshangabad,2020-01-04,83.57
Hoshangabad,2020-01-05,83.68
Hoshangabad,2020-01-06,83.83
Hoshangabad,2020-01-07,83.98
Hoshangabad,2020-01-08,83.88
Hoshangabad,2020-01-09,83.96
Hoshangabad,2020-01-10,84.12
Hoshangabad,2020-01-11,84.17
Hoshangabad,2020-01-12,84.07
Hoshangabad,2020-01-13,83.95
Hoshangabad,2020-01-14,83.85
Hoshangabad,2020-01-16,83.69
Hoshangabad,2020-01-17,83.54
Hoshangabad,2020-01-18,83.38
Hoshangabad,2020-01-19,83.2
Hoshangabad,2020-01-20,83.08
Hoshangabad,2020-01-21,82.92
Hoshangabad,2020-01-22,82.92
Hoshangabad,2020-01-23,82.74
Hoshangabad,2020-01-24,82.52
Hoshangabad,2020-01-25,82.27
Hoshangabad,2020-01-26,81.97
Hoshangabad,2020-01-27,81.74
Hoshangabad,2020-01-28,81.62
Hoshangabad,2020-01-29,81.62
Hoshangabad,2020-01-30,81.38
Hoshangabad,2020-01-31,81.27
Hoshangabad,2020-02-01,81.13
Hoshangabad,2020-02-02,81.03
Hoshangabad,2020-02-03,80.97
Hoshangabad,2020-02-04,80.92
Hoshangabad,2020-02-05,80.92
Hoshangabad,2020-02-06,80.81
Hoshangabad,2020-02-07,80.59
Hoshangabad,2020-02-08,80.34
Hoshangabad,2020-02-09,80.11
Hoshangabad,2020-02-10,79.97
Hoshangabad,2020-02-11,79.8
Hoshangabad,2020-02-12,79.8
Hoshangabad,2020-02-13,79.8
Hoshangabad,2020-02-14,79.8
Hoshangabad,2020-02-15,79.8
Hoshangabad,2020-02-17,79.8
Hoshangabad,2020-02-18,79.75
Hoshangabad,2020-02-19,79.75
Hoshangabad,2020-02-20,79.75
Hoshangabad,2020-02-21,79.75
Hoshangabad,2020-02-24,79.88
Hoshangabad,2020-02-25,79.88
Hoshangabad,2020-02-26,79.88
Hoshangabad,2020-02-27,79.83
Hoshangabad,2020-02-28,79.83
Hoshangabad,2020-02-29,79.75
Hoshangabad,2020-03-01,79.6
Hoshangabad,2020-03-02,79.37
Hoshangabad,2020-03-03,79.32
Hoshangabad,2020-03-04,79.32
Hoshangabad,2020-03-05,79.16
Hoshangabad,2020-03-06,79.0
Hoshangabad,2020-03-07,78.87
Hoshangabad,2020-03-08,78.67
Hoshangabad,2020-03-09,78.42
Hoshangabad,2020-03-10,78.12
Hoshangabad,2020-03-11,78.12
Hoshangabad,2020-03-12,77.94
Hoshangabad,2020-03-13,77.79
Hoshangabad,2020-03-14,77.66
Hoshangabad,2020-03-15,77.53
Hoshangabad,2020-03-16,77.36
Hoshangabad,2020-03-17,77.36
Hoshangabad,2020-03-18,77.36
Hoshangabad,2020-03-19,77.36
Hoshangabad,2020-03-20,77.36
Hoshangabad,2020-03-21,77.36
Hoshangabad,2020-03-22,77.36
Hoshangabad,2020-03-23,77.36
Hoshangabad,2020-03-24,77.36
Hoshangabad,2020-03-25,77.36
Hoshangabad,2020-03-26,77.36
Hoshangabad,2020-03-27,77.36
Hoshangabad,2020-03-28,77.36
Hoshangabad,2020-03-29,77.36
Hoshangabad,2020-03-30,77.36
Hoshangabad,2020-03-31,77.36
Hoshangabad,2020-04-01,77.36
Hoshangabad,2020-04-02,77.36
Hoshangabad,2020-04-03,77.36
Hoshangabad,2020-04-04,77.36
Hoshangabad,2020-04-05,77.36
Hoshangabad,2020-04-06,77.36
Hoshangabad,2020-04-07,77.36
Hoshangabad,2020-04-08,77.36
Hoshangabad,2020-04-09,77.36
Hoshangabad,2020-04-10,77.36
Hoshangabad,2020-04-11,77.36
Hoshangabad,2020-04-12,77.36
Hoshangabad,2020-04-13,77.36
Hoshangabad,2020-04-14,77.36
Hoshangabad,2020-04-15,77.36
Hoshangabad,2020-04-16,77.36
Hoshangabad,2020-04-17,77.36
Hoshangabad,2020-04-18,77.36
Hoshangabad,2020-04-20,77.36
Hoshangabad,2020-04-21,77.36
Hoshangabad,2020-04-22,77.36
Hoshangabad,2020-04-23,77.36
Hoshangabad,2020-04-24,77.36
Hoshangabad,2020-04-25,77.36
Hoshangabad,2020-04-26,77.36
Hoshangabad,2020-04-27,77.36
Hoshangabad,2020-04-28,77.36
Hoshangabad,2020-04-29,77.36
Hoshangabad,2020-04-30,77.36
Hoshangabad,2020-05-01,77.36
Hoshangabad,2020-05-02,77.36
Hoshangabad,2020-05-03,77.36
Hoshangabad,2020-05-04,77.36
Hoshangabad,2020-05-05,77.36
Hoshangabad,2020-05-06,77.36
Hoshangabad,2020-05-07,77.36
Hoshangabad,2020-05-08,77.36
Hoshangabad,2020-05-09,77.36
Hoshangabad,2020-05-10,77.36
Hoshangabad,2020-05-11,77.36
Hoshangabad,2020-05-12,77.36
Hoshangabad,2020-05-13,77.36
Hoshangabad,2020-05-14,77.36
Hoshangabad,2020-05-15,77.36
Hoshangabad,2020-05-16,77.36
Hoshangabad,2020-05-17,77.36
Hoshangabad,2020-05-18,77.36
Hoshangabad,2020-05-19,77.36
Hoshangabad,2020-05-20,77.36
Hoshangabad,2020-05-21,77.36
Hoshangabad,2020-05-22,77.36
Hoshangabad,2020-05-23,77.36
Hoshangabad,2020-05-24,77.36
Hoshangabad,2020-05-25,77.36
Hoshangabad,2020-05-26,77.36
Hoshangabad,2020-05-27,77.36
Hoshangabad,2020-05-28,77.36
Hoshangabad,2020-05-29,77.36
Hoshangabad,2020-05-30,77.36
Hoshangabad,2020-05-31,77.36
Hoshangabad,2020-06-01,77.36
Hoshangabad,2020-06-02,77.36
Hoshangabad,2020-06-03,77.36
Hoshangabad,2020-06-04,77.36
Hoshangabad,2020-06-05,77.36
Hoshangabad,2020-06-06,77.36
Hoshangabad,2020-06-07,77.96
Hoshangabad,2020-06-08,78.56
Hoshangabad,2020-06-09,79.1
Hoshangabad,2020-06-10,79.5
Hoshangabad,2020-06-11,80.1
Hoshangabad,2020-06-12,80.7
Hoshangabad,2020-06-13,81.3
Hoshangabad,2020-06-14,81.9
Hoshangabad,2020-06-15,83.56
Hoshangabad,2020-06-16,84.04
Hoshangabad,2020-06-17,84.61
Hoshangabad,2020-06-18,85.16
Hoshangabad,2020-06-19,85.74
Hoshangabad,2020-06-20,86.27
Hoshangabad,2020-06-21,86.63
Hoshangabad,2020-06-22,86.97
Hoshangabad,2020-06-23,87.17
Hoshangabad,2020-06-24,87.17
Hoshangabad,2020-06-25,87.34
Hoshangabad,2020-06-26,87.56
Hoshangabad,2020-06-27,87.81
Hoshangabad,2020-06-28,87.81
Hoshangabad,2020-06-29,87.86
Hoshangabad,2020-06-30,87.86
Hoshangabad,2020-07-01,87.86
Hoshangabad,2020-07-02,87.86
Hoshangabad,2020-07-03,87.86
Hoshangabad,2020-07-04,87.86
Hoshangabad,2020-07-05,87.86
Hoshangabad,2020-07-06,87.86
Hoshangabad,2020-07-07,87.86
Hoshangabad,2020-07-08,87.86
Hoshangabad,2020-07-09,87.86
Hoshangabad,2020-07-10,87.86
Hoshangabad,2020-07-11,87.86
Hoshangabad,2020-07-12,87.86
Hoshangabad,2020-07-13,87.86
Hoshangabad,2020-07-15,87.86
Hoshangabad,2020-07-16,87.86
Hoshangabad,2020-07-17,87.87
Hoshangabad,2020-07-18,87.87
Hoshangabad,2020-07-19,87.87
Hoshangabad,2020-07-20,87.87
Hoshangabad,2020-07-21,87.87
Hoshangabad,2020-07-22,87.87
Hoshangabad,2020-07-23,87.87
Hoshangabad,2020-07-24,87.87
Hoshangabad,2020-07-25,87.87
Hoshangabad,2020-07-26,87.87
Hoshangabad,2020-07-27,87.87
Hoshangabad,2020-07-28,87.87
Hoshangabad,2020-07-29,87.87
Hoshangabad,2020-07-30,87.87
Hoshangabad,2020-07-31,87.87
Hoshangabad,2020-08-01,87.87
Hoshangabad,2020-08-02,87.87
Hoshangabad,2020-08-03,87.87
Hoshangabad,2020-08-04,87.87
Hoshangabad,2020-08-05,87.87
Hoshangabad,2020-08-06,87.87
Hoshangabad,2020-08-07,87.87
Hoshangabad,2020-08-08,87.87
Hoshangabad,2020-08-09,87.87
Hoshangabad,2020-08-10,87.87
Hoshangabad,2020-08-11,87.87
Hoshangabad,2020-08-12,87.87
Hoshangabad,2020-08-13,87.87
Hoshangabad,2020-08-14,87.87
Hoshangabad,2020-08-15,87.87
Hoshangabad,2020-08-16,88.03
Hoshangabad,2020-08-17,88.2
Hoshangabad,2020-08-18,88.36
Hoshangabad,2020-08-19,88.36
Hoshangabad,2020-08-20,88.47
Hoshangabad,2020-08-21,88.67
Hoshangabad,2020-08-22,88.83
Hoshangabad,2020-08-23,88.98
Hoshangabad,2020-08-24,89.11
Hoshangabad,2020-08-25,89.23
Hoshangabad,2020-08-26,89.23
Hoshangabad,2020-08-27,89.33
Hoshangabad,2020-08-28,89.44
Hoshangabad,2020-08-29,89.44
Hoshangabad,2020-08-30,89.54
Hoshangabad,2020-08-31,89.54
Hoshangabad,2020-09-01,89.59
Hoshangabad,2020-09-02,89.59
Hoshangabad,2020-09-03,89.59
Hoshangabad,2020-09-04,89.59
Hoshangabad,2020-09-05,89.59
Hoshangabad,2020-09-06,89.59
Hoshangabad,2020-09-07,89.59
Hoshangabad,2020-09-08,89.59
Hoshangabad,2020-09-09,89.59
Hoshangabad,2020-09-10,89.5
Hoshangabad,2020-09-11,89.5
Hoshangabad,2020-09-12,89.36
Hoshangabad,2020-09-13,89.36
Hoshangabad,2020-09-14,89.22
Hoshangabad,2020-09-15,89.04
Hoshangabad,2020-09-16,89.04
Hoshangabad,2020-09-17,88.89
Hoshangabad,2020-09-18,88.62
Hoshangabad,2020-09-19,88.62
Hoshangabad,2020-09-20,88.62
Hoshangabad,2020-09-21,88.62
Hoshangabad,2020-09-22,88.53
Hoshangabad,2020-09-23,88.53
Hoshangabad,2020-09-24,88.53
Hoshangabad,2020-09-25,88.53
Hoshangabad,2020-09-26,88.53
Hoshangabad,2020-09-27,88.53
Hoshangabad,2020-09-28,88.53
Hoshangabad,2020-09-29,88.53
Hoshangabad,2020-09-30,88.53
Hoshangabad,2020-10-01,88.53
Hoshangabad,2020-10-02,88.53
Hoshangabad,2020-10-03,88.53
Hoshangabad,2020-10-04,88.53
Hoshangabad,2020-10-05,88.53
Hoshangabad,2020-10-06,88.53
Hoshangabad,2020-10-07,88.53
Hoshangabad,2020-10-08,88.53
Hoshangabad,2020-10-09,88.53
Hoshangabad,2020-10-10,88.53
Hoshangabad,2020-10-11,88.53
Hoshangabad,2020-10-12,88.53
Hoshangabad,2020-10-13,88.53
Hoshangabad,2020-10-14,88.53
Hoshangabad,2020-10-15,88.53
Hoshangabad,2020-10-16,88.53
Hoshangabad,2020-10-17,88.53
Hoshangabad,2020-10-18,88.53
Hoshangabad,2020-10-19,88.53
Hoshangabad,2020-10-20,88.53
Hoshangabad,2020-10-21,88.53
Hoshangabad,2020-10-22,88.53
Hoshangabad,2020-10-23,88.53
Hoshangabad,2020-10-24,88.53
Hoshangabad,2020-10-25,88.53
Hoshangabad,2020-10-26,88.53
Hoshangabad,2020-10-27,88.53
Hoshangabad,2020-10-28,88.53
Hoshangabad,2020-10-29,88.53
Hoshangabad,2020-10-30,88.53
Hoshangabad,2020-10-31,88.53
Hoshangabad,2020-11-01,88.53
Hoshangabad,2020-11-02,88.53
Hoshangabad,2020-11-03,88.53
Hoshangabad,2020-11-04,88.53
Hoshangabad,2020-11-05,88.53
Hoshangabad,2020-11-06,88.53
Hoshangabad,2020-11-07,88.53
Hoshangabad,2020-11-08,88.53
Hoshangabad,2020-11-09,88.53
Hoshangabad,2020-11-10,88.53
Hoshangabad,2020-11-11,88.53
Hoshangabad,2020-11-12,88.53
Hoshangabad,2020-11-13,88.53
Hoshangabad,2020-11-14,88.53
Hoshangabad,2020-11-15,88.53
Hoshangabad,2020-11-16,88.53
Hoshangabad,2020-11-17,88.53
Hoshangabad,2020-11-18,88.53
Hoshangabad,2020-11-19,88.53
Hoshangabad,2020-11-20,88.7
Hoshangabad,2020-11-21,88.83
Hoshangabad,2020-11-22,88.89
Hoshangabad,2020-11-23,88.96
Hoshangabad,2020-11-24,89.02
Hoshangabad,2020-11-25,89.02
Hoshangabad,2020-11-26,89.13
Hoshangabad,2020-11-27,89.33
Hoshangabad,2020-11-28,89.58
Hoshangabad,2020-11-29,89.8
Hoshangabad,2020-11-30,89.8
Hoshangabad,2020-12-01,89.8
Hoshangabad,2020-12-02,89.95
Hoshangabad,2020-12-03,90.13
Hoshangabad,2020-12-04,90.33
Hoshangabad,2020-12-05,90.61
Hoshangabad,2020-12-06,90.9
Hoshangabad,2020-12-07,91.21
Hoshangabad,2020-12-08,91.21
Hoshangabad,2020-12-09,91.21
Hoshangabad,2020-12-10,91.21
Hoshangabad,2020-12-11,91.21
Hoshangabad,2020-12-12,91.21
Hoshangabad,2020-12-13,91.21
Hoshangabad,2020-12-14,91.21
Hoshangabad,2020-12-15,91.21
Hoshangabad,2020-12-16,91.21
Hoshangabad,2020-12-17,91.21
Hoshangabad,2020-12-18,91.21
Hoshangabad,2020-12-19,91.21
Hoshangabad,2020-12-20,91.21
Hoshangabad,2020-12-21,91.21
Hoshangabad,2020-12-22,91.21
Hoshangabad,2020-12-23,91.21
Hoshangabad,2020-12-24,91.21
Hoshangabad,2020-12-25,91.21
Hoshangabad,2020-12-26,91.21
Hoshangabad,2020-12-27,91.21
Hoshangabad,2020-12-28,91.21
Hoshangabad,2020-12-29,91.21
Hoshangabad,2020-12-30,91.21
Hoshangabad,2020-12-31,91.21
Hoshangabad,2021-01-01,91.21
Hoshangabad,2021-01-02,91.21
Hoshangabad,2021-01-03,91.21
Hoshangabad,2021-01-04,91.21
Hoshangabad,2021-01-05,91.21
Hoshangabad,2021-01-06,91.5
Hoshangabad,2021-01-07,91.76
Hoshangabad,2021-01-08,91.76
Hoshangabad,2021-01-09,91.76
Hoshangabad,2021-01-10,91.76
Hoshangabad,2021-01-11,91.76
Hoshangabad,2021-01-12,91.76
Hoshangabad,2021-01-13,92.02
Hoshangabad,2021-01-14,92.28
Hoshangabad,2021-01-15,92.28
Hoshangabad,2021-01-16,92.28
Hoshangabad,2021-01-17,92.28
Hoshangabad,2021-01-18,92.53
Hoshangabad,2021-01-19,92.79
Hoshangabad,2021-01-20,92.79
Hoshangabad,2021-01-21,92.79
Hoshangabad,2021-01-22,93.05
Hoshangabad,2021-01-23,93.31
